LTER_site,local_site,point_ID,date,depth_stake,depth_n,depth_e,depth_s,depth_w,mean_depth,num_meas
NWT,sdl,6,1/9/1993,59,NaN,NaN,NaN,NaN,59,1
NWT,sdl,7,1/9/1993,19,NaN,NaN,NaN,NaN,19,1
NWT,sdl,8,1/9/1993,46,NaN,NaN,NaN,NaN,46,1
NWT,sdl,9,1/9/1993,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,10,1/9/1993,9,NaN,NaN,NaN,NaN,9,1
NWT,sdl,11,1/9/1993,72,NaN,NaN,NaN,NaN,72,1
NWT,sdl,12,1/9/1993,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,13,1/9/1993,169,NaN,NaN,NaN,NaN,169,1
NWT,sdl,14,1/9/1993,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,15,1/9/1993,64,NaN,NaN,NaN,NaN,64,1
NWT,sdl,16,1/9/1993,34,NaN,NaN,NaN,NaN,34,1
NWT,sdl,17,1/9/1993,29,NaN,NaN,NaN,NaN,29,1
NWT,sdl,18,1/9/1993,19,NaN,NaN,NaN,NaN,19,1
NWT,sdl,19,1/9/1993,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,20,1/9/1993,2,NaN,NaN,NaN,NaN,2,1
NWT,sdl,21,1/9/1993,74,NaN,NaN,NaN,NaN,74,1
NWT,sdl,22,1/9/1993,84,NaN,NaN,NaN,NaN,84,1
NWT,sdl,23,1/9/1993,147,NaN,NaN,NaN,NaN,147,1
NWT,sdl,24,1/9/1993,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,25,1/9/1993,47,NaN,NaN,NaN,NaN,47,1
NWT,sdl,26,1/9/1993,38,NaN,NaN,NaN,NaN,38,1
NWT,sdl,27,1/9/1993,29,NaN,NaN,NaN,NaN,29,1
NWT,sdl,28,1/9/1993,22,NaN,NaN,NaN,NaN,22,1
NWT,sdl,29,1/9/1993,23,NaN,NaN,NaN,NaN,23,1
NWT,sdl,30,1/9/1993,22,NaN,NaN,NaN,NaN,22,1
NWT,sdl,31,1/9/1993,66,NaN,NaN,NaN,NaN,66,1
NWT,sdl,32,1/9/1993,43,NaN,NaN,NaN,NaN,43,1
NWT,sdl,33,1/9/1993,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,34,1/9/1993,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,35,1/9/1993,102,NaN,NaN,NaN,NaN,102,1
NWT,sdl,36,1/9/1993,22,NaN,NaN,NaN,NaN,22,1
NWT,sdl,37,1/9/1993,64,NaN,NaN,NaN,NaN,64,1
NWT,sdl,38,1/9/1993,23,NaN,NaN,NaN,NaN,23,1
NWT,sdl,39,1/9/1993,11,NaN,NaN,NaN,NaN,11,1
NWT,sdl,40,1/9/1993,14,NaN,NaN,NaN,NaN,14,1
NWT,sdl,41,1/9/1993,73,NaN,NaN,NaN,NaN,73,1
NWT,sdl,42,1/9/1993,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,43,1/9/1993,135,NaN,NaN,NaN,NaN,135,1
NWT,sdl,44,1/9/1993,133,NaN,NaN,NaN,NaN,133,1
NWT,sdl,45,1/9/1993,166,NaN,NaN,NaN,NaN,166,1
NWT,sdl,46,1/9/1993,99,NaN,NaN,NaN,NaN,99,1
NWT,sdl,47,1/9/1993,38,NaN,NaN,NaN,NaN,38,1
NWT,sdl,48,1/9/1993,19,NaN,NaN,NaN,NaN,19,1
NWT,sdl,49,1/9/1993,36,NaN,NaN,NaN,NaN,36,1
NWT,sdl,50,1/9/1993,22,NaN,NaN,NaN,NaN,22,1
NWT,sdl,51,1/9/1993,83,NaN,NaN,NaN,NaN,83,1
NWT,sdl,52,1/9/1993,28,NaN,NaN,NaN,NaN,28,1
NWT,sdl,53,1/9/1993,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,54,1/9/1993,153,NaN,NaN,NaN,NaN,153,1
NWT,sdl,55,1/9/1993,238,NaN,NaN,NaN,NaN,238,1
NWT,sdl,56,1/9/1993,265,NaN,NaN,NaN,NaN,265,1
NWT,sdl,57,1/9/1993,18,NaN,NaN,NaN,NaN,18,1
NWT,sdl,58,1/9/1993,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,59,1/9/1993,19,NaN,NaN,NaN,NaN,19,1
NWT,sdl,60,1/9/1993,40,NaN,NaN,NaN,NaN,40,1
NWT,sdl,61,1/9/1993,37,NaN,NaN,NaN,NaN,37,1
NWT,sdl,62,1/9/1993,88,NaN,NaN,NaN,NaN,88,1
NWT,sdl,63,1/9/1993,177,NaN,NaN,NaN,NaN,177,1
NWT,sdl,64,1/9/1993,23,NaN,NaN,NaN,NaN,23,1
NWT,sdl,65,1/9/1993,260,NaN,NaN,NaN,NaN,260,1
NWT,sdl,66,1/9/1993,280,NaN,NaN,NaN,NaN,280,1
NWT,sdl,67,1/9/1993,26,NaN,NaN,NaN,NaN,26,1
NWT,sdl,68,1/9/1993,32,NaN,NaN,NaN,NaN,32,1
NWT,sdl,69,1/9/1993,16,NaN,NaN,NaN,NaN,16,1
NWT,sdl,70,1/9/1993,24,NaN,NaN,NaN,NaN,24,1
NWT,sdl,71,1/9/1993,64,NaN,NaN,NaN,NaN,64,1
NWT,sdl,72,1/9/1993,33,NaN,NaN,NaN,NaN,33,1
NWT,sdl,73,1/9/1993,115,NaN,NaN,NaN,NaN,115,1
NWT,sdl,74,1/9/1993,225,NaN,NaN,NaN,NaN,225,1
NWT,sdl,75,1/9/1993,112,NaN,NaN,NaN,NaN,112,1
NWT,sdl,76,1/9/1993,155,NaN,NaN,NaN,NaN,155,1
NWT,sdl,77,1/9/1993,29,NaN,NaN,NaN,NaN,29,1
NWT,sdl,78,1/9/1993,21,NaN,NaN,NaN,NaN,21,1
NWT,sdl,79,1/9/1993,27,NaN,NaN,NaN,NaN,27,1
NWT,sdl,80,1/9/1993,23,NaN,NaN,NaN,NaN,23,1
NWT,sdl,101,1/9/1993,4,NaN,NaN,NaN,NaN,4,1
NWT,sdl,201,1/9/1993,18,NaN,NaN,NaN,NaN,18,1
NWT,sdl,301,1/9/1993,29,NaN,NaN,NaN,NaN,29,1
NWT,sdl,401,1/9/1993,21,NaN,NaN,NaN,NaN,21,1
NWT,sdl,501,1/9/1993,28,NaN,NaN,NaN,NaN,28,1
NWT,sdl,601,1/9/1993,9,NaN,NaN,NaN,NaN,9,1
NWT,sdl,701,1/9/1993,21,NaN,NaN,NaN,NaN,21,1
NWT,sdl,801,1/9/1993,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,1,1/31/1993,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,2,1/31/1993,95,NaN,NaN,NaN,NaN,95,1
NWT,sdl,3,1/31/1993,105,NaN,NaN,NaN,NaN,105,1
NWT,sdl,4,1/31/1993,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,5,1/31/1993,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,6,1/31/1993,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,7,1/31/1993,18,NaN,NaN,NaN,NaN,18,1
NWT,sdl,8,1/31/1993,4,NaN,NaN,NaN,NaN,4,1
NWT,sdl,9,1/31/1993,12,NaN,NaN,NaN,NaN,12,1
NWT,sdl,10,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,1/31/1993,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,12,1/31/1993,85,NaN,NaN,NaN,NaN,85,1
NWT,sdl,13,1/31/1993,NaN,NaN,NaN,NaN,NaN,NaN,0
NWT,sdl,14,1/31/1993,NaN,NaN,NaN,NaN,NaN,NaN,0
NWT,sdl,15,1/31/1993,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,16,1/31/1993,44,NaN,NaN,NaN,NaN,44,1
NWT,sdl,17,1/31/1993,14,NaN,NaN,NaN,NaN,14,1
NWT,sdl,18,1/31/1993,2,NaN,NaN,NaN,NaN,2,1
NWT,sdl,19,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,20,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,1/31/1993,150,NaN,NaN,NaN,NaN,150,1
NWT,sdl,22,1/31/1993,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,23,1/31/1993,205,NaN,NaN,NaN,NaN,205,1
NWT,sdl,24,1/31/1993,175,NaN,NaN,NaN,NaN,175,1
NWT,sdl,25,1/31/1993,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,26,1/31/1993,14,NaN,NaN,NaN,NaN,14,1
NWT,sdl,27,1/31/1993,24,NaN,NaN,NaN,NaN,24,1
NWT,sdl,28,1/31/1993,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,29,1/31/1993,2,NaN,NaN,NaN,NaN,2,1
NWT,sdl,30,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,31,1/31/1993,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,32,1/31/1993,125,NaN,NaN,NaN,NaN,125,1
NWT,sdl,33,1/31/1993,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,34,1/31/1993,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,35,1/31/1993,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,36,1/31/1993,12,NaN,NaN,NaN,NaN,12,1
NWT,sdl,37,1/31/1993,23,NaN,NaN,NaN,NaN,23,1
NWT,sdl,38,1/31/1993,9,NaN,NaN,NaN,NaN,9,1
NWT,sdl,39,1/31/1993,3,NaN,NaN,NaN,NaN,3,1
NWT,sdl,40,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,41,1/31/1993,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,42,1/31/1993,80,NaN,NaN,NaN,NaN,80,1
NWT,sdl,43,1/31/1993,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,44,1/31/1993,145,NaN,NaN,NaN,NaN,145,1
NWT,sdl,45,1/31/1993,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,46,1/31/1993,130,NaN,NaN,NaN,NaN,130,1
NWT,sdl,47,1/31/1993,28,NaN,NaN,NaN,NaN,28,1
NWT,sdl,48,1/31/1993,8,NaN,NaN,NaN,NaN,8,1
NWT,sdl,49,1/31/1993,6,NaN,NaN,NaN,NaN,6,1
NWT,sdl,50,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,51,1/31/1993,50,NaN,NaN,NaN,NaN,50,1
NWT,sdl,52,1/31/1993,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,53,1/31/1993,170,NaN,NaN,NaN,NaN,170,1
NWT,sdl,54,1/31/1993,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,55,1/31/1993,320,NaN,NaN,NaN,NaN,320,1
NWT,sdl,56,1/31/1993,310,NaN,NaN,NaN,NaN,310,1
NWT,sdl,57,1/31/1993,12,NaN,NaN,NaN,NaN,12,1
NWT,sdl,58,1/31/1993,4,NaN,NaN,NaN,NaN,4,1
NWT,sdl,59,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,60,1/31/1993,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,61,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,62,1/31/1993,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,63,1/31/1993,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,64,1/31/1993,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,65,1/31/1993,370,NaN,NaN,NaN,NaN,370,1
NWT,sdl,66,1/31/1993,345,NaN,NaN,NaN,NaN,345,1
NWT,sdl,67,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,68,1/31/1993,13,NaN,NaN,NaN,NaN,13,1
NWT,sdl,69,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,70,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,71,1/31/1993,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,72,1/31/1993,5,NaN,NaN,NaN,NaN,5,1
NWT,sdl,73,1/31/1993,110,NaN,NaN,NaN,NaN,110,1
NWT,sdl,74,1/31/1993,265,NaN,NaN,NaN,NaN,265,1
NWT,sdl,75,1/31/1993,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,76,1/31/1993,NaN,NaN,NaN,NaN,NaN,NaN,0
NWT,sdl,77,1/31/1993,10,NaN,NaN,NaN,NaN,10,1
NWT,sdl,78,1/31/1993,12,NaN,NaN,NaN,NaN,12,1
NWT,sdl,79,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,80,1/31/1993,3,NaN,NaN,NaN,NaN,3,1
NWT,sdl,101,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,201,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,301,1/31/1993,4,NaN,NaN,NaN,NaN,4,1
NWT,sdl,401,1/31/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,501,1/31/1993,3,NaN,NaN,NaN,NaN,3,1
NWT,sdl,601,1/31/1993,6,NaN,NaN,NaN,NaN,6,1
NWT,sdl,701,1/31/1993,12,NaN,NaN,NaN,NaN,12,1
NWT,sdl,801,1/31/1993,6,NaN,NaN,NaN,NaN,6,1
NWT,sdl,1,2/6/1993,95,157,111,122,124,122,5
NWT,sdl,2,2/6/1993,120,142,132,132,146,134,5
NWT,sdl,3,2/6/1993,105,103,115,115,110,110,5
NWT,sdl,4,2/6/1993,98,105,99,98,85,97,5
NWT,sdl,5,2/6/1993,120,122,121,124,125,122,5
NWT,sdl,6,2/6/1993,90,94,95,97,100,95,5
NWT,sdl,7,2/6/1993,20,NaN,NaN,NaN,NaN,20,1
NWT,sdl,8,2/6/1993,8,12,12,22,11,13,5
NWT,sdl,9,2/6/1993,13,9,15,8,8,11,5
NWT,sdl,10,2/6/1993,0,2,2,0,6,2,5
NWT,sdl,11,2/6/1993,125,142,130,116,120,127,5
NWT,sdl,12,2/6/1993,115,92,111,114,111,109,5
NWT,sdl,13,2/6/1993,177,185,187,189,193,186,5
NWT,sdl,14,2/6/1993,110,142,140,140,130,132,5
NWT,sdl,15,2/6/1993,85,104,81,82,90,88,5
NWT,sdl,16,2/6/1993,60,74,75,76,76,72,5
NWT,sdl,17,2/6/1993,26,13,18,20,17,19,5
NWT,sdl,18,2/6/1993,2,9,9,12,10,8,5
NWT,sdl,19,2/6/1993,4,5,8,8,9,7,5
NWT,sdl,20,2/6/1993,0,2,2,2,4,2,5
NWT,sdl,21,2/6/1993,110,119,118,115,115,115,5
NWT,sdl,22,2/6/1993,120,133,119,112,127,122,5
NWT,sdl,23,2/6/1993,203,208,203,195,198,201,5
NWT,sdl,24,2/6/1993,175,183,171,181,180,178,5
NWT,sdl,25,2/6/1993,77,84,79,80,80,80,5
NWT,sdl,26,2/6/1993,20,19,19,30,28,23,5
NWT,sdl,27,2/6/1993,16,17,22,22,24,20,5
NWT,sdl,28,2/6/1993,13,5,6,9,10,9,5
NWT,sdl,29,2/6/1993,0,5,3,4,6,4,5
NWT,sdl,30,2/6/1993,5,10,8,8,9,8,5
NWT,sdl,31,2/6/1993,100,136,126,88,92,108,5
NWT,sdl,32,2/6/1993,147,148,140,130,148,143,5
NWT,sdl,33,2/6/1993,132,140,154,170,155,150,5
NWT,sdl,34,2/6/1993,190,186,180,193,173,184,5
NWT,sdl,35,2/6/1993,138,146,137,137,130,138,5
NWT,sdl,36,2/6/1993,10,17,19,17,27,18,5
NWT,sdl,37,2/6/1993,60,42,30,31,35,40,5
NWT,sdl,38,2/6/1993,11,14,16,12,5,12,5
NWT,sdl,39,2/6/1993,5,4,6,4,8,5,5
NWT,sdl,40,2/6/1993,5,12,5,10,7,8,5
NWT,sdl,41,2/6/1993,75,70,59,64,90,72,5
NWT,sdl,42,2/6/1993,120,129,134,144,133,132,5
NWT,sdl,43,2/6/1993,215,238,233,223,209,224,5
NWT,sdl,44,2/6/1993,210,233,191,215,245,219,5
NWT,sdl,45,2/6/1993,230,221,225,228,188,218,5
NWT,sdl,46,2/6/1993,135,155,154,142,151,147,5
NWT,sdl,47,2/6/1993,33,10,18,34,14,22,5
NWT,sdl,48,2/6/1993,2,9,4,7,11,7,5
NWT,sdl,49,2/6/1993,8,11,4,7,10,8,5
NWT,sdl,50,2/6/1993,4,4,8,6,4,5,5
NWT,sdl,51,2/6/1993,40,17,28,27,18,26,5
NWT,sdl,52,2/6/1993,30,30,17,12,12,20,5
NWT,sdl,53,2/6/1993,195,198,193,200,201,197,5
NWT,sdl,54,2/6/1993,250,247,258,268,276,260,5
NWT,sdl,55,2/6/1993,320,NaN,NaN,NaN,NaN,320,1
NWT,sdl,56,2/6/1993,320,NaN,NaN,NaN,NaN,320,1
NWT,sdl,57,2/6/1993,5,10,12,13,4,9,5
NWT,sdl,58,2/6/1993,7,13,8,11,24,13,5
NWT,sdl,59,2/6/1993,4,17,4,6,9,8,5
NWT,sdl,60,2/6/1993,22,10,10,14,6,12,5
NWT,sdl,61,2/6/1993,18,5,13,33,6,15,5
NWT,sdl,62,2/6/1993,80,102,107,82,89,92,5
NWT,sdl,63,2/6/1993,190,182,188,190,194,189,5
NWT,sdl,64,2/6/1993,87,96,74,72,97,85,5
NWT,sdl,65,2/6/1993,280,NaN,287,290,NaN,286,3
NWT,sdl,66,2/6/1993,370,NaN,NaN,NaN,NaN,370,1
NWT,sdl,67,2/6/1993,10,9,6,8,16,10,5
NWT,sdl,68,2/6/1993,12,14,20,10,18,15,5
NWT,sdl,69,2/6/1993,8,10,13,11,7,10,5
NWT,sdl,70,2/6/1993,4,8,9,10,4,7,5
NWT,sdl,71,2/6/1993,27,5,20,9,22,17,5
NWT,sdl,72,2/6/1993,10,9,6,11,23,12,5
NWT,sdl,73,2/6/1993,115,98,86,104,111,103,5
NWT,sdl,74,2/6/1993,272,270,275,270,253,268,5
NWT,sdl,75,2/6/1993,210,234,225,236,234,228,5
NWT,sdl,76,2/6/1993,242,253,242,244,256,247,5
NWT,sdl,77,2/6/1993,18,24,17,21,31,22,5
NWT,sdl,78,2/6/1993,12,16,11,12,12,13,5
NWT,sdl,79,2/6/1993,0,4,8,3,9,5,5
NWT,sdl,80,2/6/1993,10,17,16,13,28,17,5
NWT,sdl,101,2/6/1993,0,0,0,0,0,0,5
NWT,sdl,201,2/6/1993,0,4,2,2,0,2,5
NWT,sdl,301,2/6/1993,5,2,4,12,10,7,5
NWT,sdl,401,2/6/1993,0,7,2,9,13,6,5
NWT,sdl,501,2/6/1993,0,11,8,12,4,7,5
NWT,sdl,601,2/6/1993,8,4,4,3,7,5,5
NWT,sdl,701,2/6/1993,10,9,19,8,6,10,5
NWT,sdl,801,2/6/1993,5,23,8,10,5,10,5
NWT,sdl,1,2/27/1993,190,NaN,NaN,NaN,NaN,190,1
NWT,sdl,2,2/27/1993,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,3,2/27/1993,215,194,209,233,224,215,5
NWT,sdl,4,2/27/1993,170,183,181,173,174,176,5
NWT,sdl,5,2/27/1993,185,NaN,NaN,NaN,NaN,185,1
NWT,sdl,6,2/27/1993,170,174,171,173,176,173,5
NWT,sdl,7,2/27/1993,48,NaN,NaN,NaN,NaN,48,1
NWT,sdl,8,2/27/1993,65,NaN,NaN,NaN,NaN,65,1
NWT,sdl,9,2/27/1993,53,60,47,48,54,52,5
NWT,sdl,10,2/27/1993,1,1,3,1,2,2,5
NWT,sdl,11,2/27/1993,230,NaN,NaN,NaN,NaN,230,1
NWT,sdl,12,2/27/1993,181,185,196,171,179,182,5
NWT,sdl,13,2/27/1993,181,194,190,195,196,191,5
NWT,sdl,14,2/27/1993,99,97,121,135,134,117,5
NWT,sdl,15,2/27/1993,175,NaN,NaN,NaN,NaN,175,1
NWT,sdl,16,2/27/1993,110,89,90,99,92,96,5
NWT,sdl,17,2/27/1993,68,NaN,NaN,NaN,NaN,68,1
NWT,sdl,18,2/27/1993,9,20,13,12,35,18,5
NWT,sdl,19,2/27/1993,23,26,28,31,28,27,5
NWT,sdl,20,2/27/1993,2,2,3,2,4,3,5
NWT,sdl,21,2/27/1993,210,NaN,NaN,NaN,NaN,210,1
NWT,sdl,22,2/27/1993,225,216,232,217,220,222,5
NWT,sdl,23,2/27/1993,102,100,108,95,96,100,5
NWT,sdl,24,2/27/1993,272,270,280,270,265,271,5
NWT,sdl,25,2/27/1993,142,157,152,156,154,152,5
NWT,sdl,26,2/27/1993,50,54,55,62,63,57,5
NWT,sdl,27,2/27/1993,65,NaN,NaN,NaN,NaN,65,1
NWT,sdl,28,2/27/1993,43,55,34,33,40,41,5
NWT,sdl,29,2/27/1993,22,32,31,22,31,28,5
NWT,sdl,30,2/27/1993,10,8,15,8,6,9,5
NWT,sdl,31,2/27/1993,NaN,252,263,233,231,245,4
NWT,sdl,32,2/27/1993,215,208,214,205,202,209,5
NWT,sdl,33,2/27/1993,142,137,140,151,165,147,5
NWT,sdl,34,2/27/1993,248,268,273,258,262,262,5
NWT,sdl,35,2/27/1993,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,36,2/27/1993,175,NaN,NaN,NaN,NaN,175,1
NWT,sdl,37,2/27/1993,100,NaN,NaN,NaN,NaN,100,1
NWT,sdl,38,2/27/1993,26,31,30,39,32,32,5
NWT,sdl,39,2/27/1993,30,16,33,28,25,26,5
NWT,sdl,40,2/27/1993,8,8,8,5,5,7,5
NWT,sdl,41,2/27/1993,NaN,258,228,233,240,240,4
NWT,sdl,42,2/27/1993,232,216,241,236,208,227,5
NWT,sdl,43,2/27/1993,324,NaN,NaN,NaN,NaN,324,1
NWT,sdl,44,2/27/1993,270,220,296,284,251,264,5
NWT,sdl,45,2/27/1993,155,NaN,NaN,NaN,NaN,155,1
NWT,sdl,46,2/27/1993,220,NaN,NaN,NaN,NaN,220,1
NWT,sdl,47,2/27/1993,70,NaN,NaN,NaN,NaN,70,1
NWT,sdl,48,2/27/1993,36,39,36,32,42,37,5
NWT,sdl,49,2/27/1993,70,63,78,73,88,74,5
NWT,sdl,50,2/27/1993,13,8,21,13,16,14,5
NWT,sdl,51,2/27/1993,NaN,218,195,245,210,217,4
NWT,sdl,52,2/27/1993,132,126,127,158,142,137,5
NWT,sdl,53,2/27/1993,290,NaN,283,284,NaN,286,3
NWT,sdl,54,2/27/1993,340,NaN,302,NaN,NaN,321,2
NWT,sdl,55,2/27/1993,480,NaN,NaN,NaN,NaN,480,1
NWT,sdl,56,2/27/1993,410,NaN,NaN,NaN,NaN,410,1
NWT,sdl,57,2/27/1993,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,58,2/27/1993,58,62,59,73,70,64,5
NWT,sdl,59,2/27/1993,31,31,32,31,38,33,5
NWT,sdl,60,2/27/1993,59,51,54,38,44,49,5
NWT,sdl,61,2/27/1993,135,162,133,125,137,138,5
NWT,sdl,62,2/27/1993,NaN,287,255,245,269,264,4
NWT,sdl,63,2/27/1993,315,305,NaN,NaN,NaN,310,2
NWT,sdl,64,2/27/1993,160,NaN,171,157,NaN,163,3
NWT,sdl,65,2/27/1993,460,NaN,NaN,NaN,NaN,460,1
NWT,sdl,66,2/27/1993,470,NaN,NaN,NaN,NaN,470,1
NWT,sdl,67,2/27/1993,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,68,2/27/1993,72,63,81,71,65,70,5
NWT,sdl,69,2/27/1993,23,33,26,19,27,26,5
NWT,sdl,70,2/27/1993,11,7,8,19,12,11,5
NWT,sdl,71,2/27/1993,137,108,120,135,120,124,5
NWT,sdl,72,2/27/1993,200,211,201,180,179,194,5
NWT,sdl,73,2/27/1993,235,NaN,NaN,NaN,NaN,235,1
NWT,sdl,74,2/27/1993,358,NaN,360,NaN,NaN,359,2
NWT,sdl,75,2/27/1993,306,NaN,NaN,NaN,NaN,306,1
NWT,sdl,76,2/27/1993,370,NaN,NaN,NaN,NaN,370,1
NWT,sdl,77,2/27/1993,90,102,95,104,86,95,5
NWT,sdl,78,2/27/1993,17,32,23,16,8,19,5
NWT,sdl,79,2/27/1993,73,76,64,81,77,74,5
NWT,sdl,80,2/27/1993,58,65,65,65,63,63,5
NWT,sdl,101,2/27/1993,4,2,0,3,1,2,5
NWT,sdl,201,2/27/1993,4,0,0,2,1,1,5
NWT,sdl,301,2/27/1993,5,16,7,15,18,12,5
NWT,sdl,401,2/27/1993,7,4,20,29,2,12,5
NWT,sdl,501,2/27/1993,20,18,15,13,11,15,5
NWT,sdl,601,2/27/1993,19,6,12,11,14,12,5
NWT,sdl,701,2/27/1993,22,24,13,22,16,19,5
NWT,sdl,801,2/27/1993,47,68,42,56,66,56,5
NWT,sdl,1,3/14/1993,239,NaN,NaN,NaN,NaN,239,1
NWT,sdl,2,3/14/1993,228,NaN,NaN,NaN,NaN,228,1
NWT,sdl,3,3/14/1993,201,NaN,NaN,NaN,NaN,201,1
NWT,sdl,4,3/14/1993,195,NaN,NaN,NaN,NaN,195,1
NWT,sdl,5,3/14/1993,185,NaN,NaN,NaN,NaN,185,1
NWT,sdl,6,3/14/1993,180,NaN,NaN,NaN,NaN,180,1
NWT,sdl,7,3/14/1993,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,8,3/14/1993,45,NaN,NaN,NaN,NaN,45,1
NWT,sdl,9,3/14/1993,30,NaN,NaN,NaN,NaN,30,1
NWT,sdl,10,3/14/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,11,3/14/1993,300,NaN,NaN,NaN,NaN,300,1
NWT,sdl,12,3/14/1993,224,NaN,NaN,NaN,NaN,224,1
NWT,sdl,13,3/14/1993,206,NaN,NaN,NaN,NaN,206,1
NWT,sdl,14,3/14/1993,192,NaN,NaN,NaN,NaN,192,1
NWT,sdl,15,3/14/1993,168,NaN,NaN,NaN,NaN,168,1
NWT,sdl,16,3/14/1993,120,NaN,NaN,NaN,NaN,120,1
NWT,sdl,17,3/14/1993,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,18,3/14/1993,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,19,3/14/1993,15,NaN,NaN,NaN,NaN,15,1
NWT,sdl,20,3/14/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,21,3/14/1993,310,NaN,NaN,NaN,NaN,310,1
NWT,sdl,22,3/14/1993,240,NaN,NaN,NaN,NaN,240,1
NWT,sdl,23,3/14/1993,309,NaN,NaN,NaN,NaN,309,1
NWT,sdl,24,3/14/1993,283,NaN,NaN,NaN,NaN,283,1
NWT,sdl,25,3/14/1993,NaN,NaN,NaN,NaN,NaN,NaN,0
NWT,sdl,26,3/14/1993,60,NaN,NaN,NaN,NaN,60,1
NWT,sdl,27,3/14/1993,55,NaN,NaN,NaN,NaN,55,1
NWT,sdl,28,3/14/1993,35,NaN,NaN,NaN,NaN,35,1
NWT,sdl,29,3/14/1993,0,NaN,NaN,NaN,NaN,0,1
NWT,sdl,30,3/14/1993,4,NaN,NaN,NaN,NaN,4,1
NWT,sdl,31,3/14/1993,254,NaN,NaN,NaN,NaN,254,1
NWT,sdl,32,3/14/1993,290,NaN,NaN,NaN,NaN,290,1
NWT,sdl,33,3/14/1993,361,NaN,NaN,NaN,NaN,361,1
NWT,sdl,34,3/14/1993,256,NaN,NaN,NaN,NaN,256,1
NWT,sdl,35,3/14/1993,244,NaN,NaN,NaN,NaN,244,1
NWT,sdl,36,3/14/1993,75,NaN,NaN,NaN,NaN,75,1
NWT,sdl,37,3/14/1993,90,NaN,NaN,NaN,NaN,90,1
NWT,sdl,38,3/14/1993,25,NaN,NaN,NaN,NaN,25,1
NWT,sdl,39,3/14/1993,4,NaN,NaN,NaN,NaN,4,1
